filename,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,DIAMETER-mean,DIAMETER-coeff-variation,DIAMETER-min,DIAMETER-max,DIAMETER-entropy,DIAMETER-featuretime,cl-num-mean,cl-num-coeff-variation,cl-num-min,cl-num-max,cl-num-q90,cl-num-q10,cl-num-q75,cl-num-q25,cl-num-q50,cl-size-mean,cl-size-coeff-variation,cl-size-min,cl-size-max,cl-size-q90,cl-size-q10,cl-size-q75,cl-size-q25,cl-size-q50,cl-featuretime,SP-bias-mean,SP-bias-coeff-variation,SP-bias-min,SP-bias-max,SP-bias-q90,SP-bias-q10,SP-bias-q75,SP-bias-q25,SP-bias-q50,SP-unconstraint-mean,SP-unconstraint-coeff-variation,SP-unconstraint-min,SP-unconstraint-max,SP-unconstraint-q90,SP-unconstraint-q10,SP-unconstraint-q75,SP-unconstraint-q25,SP-unconstraint-q50,sp-featuretime,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,ls-saps-featuretime,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,ls-gsat-featuretime,lobjois-mean-depth-over-vars,lobjois-log-num-nodes-over-vars,lobjois-featuretime
32,6212,7507,5671,7507,0.095397637,0,0,0.755428267,0.770960437,0.471254907,0,1,1.147113844,0.000332611,0.819260336,0.000176336,0.001763357,1.185606779,0.674570401,0.750765952,0.84334621,0,0.000288226,2.357492514,0.000133209,0.019182097,0.520366371,0.934884167,0.226446202,0,1,0.499686119,0.000193832,1.438296269,0,0.005994405,0.459884185,0.841614493,0.000166274,3.884616911,0,0.008125749,0.13,0.001924938,1.997145471,0,0.02144665,2.05976255,0.079371494,1.899380563,0,0.726753412,1.875143209,0.49,2.140715923,1.558921762,1,15,0.537963083,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,8.0791,13.3041,2623,0.0768833,2636,2590,2685,0.99123,0.0272354,0.994728,0.0789416,2.07,4.8004,0.541594,2635.77,0.0143105,2636,2588,2683,0.343728,0.316462,0.990589,0.00210868,3.98,0.000463329,0.017353723,0.45
33,7680,46080,7680,46080,0,0,0.02,0.166666667,0.5,1,0,1,0.693147181,0.000520833,0,0.000520833,0.000520833,0,0,0,0,0.01,0.000520833,0,0.000520833,0.000520833,0,0,0,0,0,0,0.000130208,0,0.000130208,0.000130208,0,0.25,0.000261863,0.102470923,0.000195313,0.000282118,0.16,0.000704572,0.042629445,0.000585937,0.000716146,0.490979612,0.457476783,0.069210378,0.438502674,0.587301587,1.480479072,3.11,4.100013023,0.073174734,4,5,0.325111586,0.14,31.08,1.249905211,1,204,96,1,39,3,22,4.971597498,0.050000249,4.4,6.1625,5.161764706,4.714285714,5,4.869565217,5,0.22,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,8.61988,13.0767,1267.08,0.078565,1274,1250,1301,1.02807,0.163169,0.879003,0.0977629,2.15,26.6099,1.01376,1273.38,0.0181943,1274,1244,1299,0.151952,0.964483,0.879797,0.0123414,2.58,0.116722005,0.210072506,2
34,380,1621,380,1621,0,0,0,0.234423196,0.413942011,1.189872816,0,1,0.678261214,0.009880191,0.177052064,0.002631579,0.010526316,0.385288813,0.003701419,0.120913017,0.120913017,0,0.009880191,0.007783582,0.00987045,0.010487353,0.081165397,0.249458204,0.008176907,0.176470588,0.294117647,0.091215621,0.000626644,0.12272248,0.000616903,0.001233806,0.081165397,0.120913017,0.006746972,0.031979303,0.005552128,0.006785935,0,0.011956732,0.09128828,0.003701419,0.014188772,0.561928893,0.463692795,0.226621774,0.380434783,0.75,0.829448969,0.04,6.042216359,0.033279579,6,7,0.174924996,0.02,2367.428571,0.643987598,333,3994,3994,333,3928,495,2981,18.37294932,0.611303479,3.195195195,30.52879319,30.52879319,3.195195195,29.96486762,3.78989899,22.87655149,0.98,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,12.8708,0.325956,61.9463,0.0906148,62,55,69,0.476105,0.200435,0.715659,0.0667279,2.45,13.2864,0.246412,62.0031,0.0908991,62,55,69,0.224612,0.358437,0.718031,0.0625129,2.9,0.086426228,0.300828573,1.22
37,6344,10871,6315,10871,0.004592241,0,0,0.580903321,0.693877966,0.540723726,0,1,1.031343008,0.000334696,0.549625419,0.000158353,0.002850356,1.231942962,0.423512096,0.5659093,0.912519547,0,0.000335069,2.124193397,0.000091988,0.033943519,1.25386554,0.751752268,0.419164257,0,1,0.967668546,0.000189683,1.574063437,0,0.014534082,1.128877465,0.716769386,0.000220824,2.462233877,0,0.021341183,0.13,0.00173104,2.009079231,0,0.020881244,2.889758348,0.14111976,1.130994489,0,1,2.833165756,1.03,3.203991131,1.22582867,1,13,1.074143607,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,43.6364,4.54278,2625.43,0.0853495,2643,2598,2693,0.642476,0.211349,0.96476,0.262593,2.16,63.1938,0.117049,2638.95,0.0130487,2638,2594,2683,0.277296,0.266045,0.954454,0.00425273,3.06,0.001510913,0.785171394,0.77
38,2289,274818,2289,274818,0,0,0.07,0.008329149,1,0,1,1,0,0.00087631,0.085305702,0.000436872,0.003058104,0.009300532,0.000003639,0.998817399,0.998821038,0.02,0.00087631,0.217672519,0.000003639,0.001189878,2.994263246,0.959075817,0.177738262,0,1,0.288302588,0.000872706,0.21846749,0.000003639,0.001189878,2.976468695,0.99881376,0.000894248,0.214226941,0.000003639,0.00118624,0.07,-1,0,-1,0,-512,-1,0,-1,0,0,20.03,4.289473684,0.159627139,4,6,0.507303569,10.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,177.769,4.37872,835.974,0.166197,852,826,883,60.9082,0.181366,1.00032,0.011966,2.07,151.822,0.21901,851.511,0.155438,869,830,903,79.1172,0.0331173,1.00004,0.000278078,2.06,0.352646088,0.588232393,2.02
39,360,1362,360,1362,0,0,0,0.264317181,0.911527166,0.24408652,0,1,0.541038307,0.007280959,0.358479949,0.002777778,0.011111111,0.960838879,0.032305433,0.638032305,0.708516887,0,0.007280959,0.427482551,0.000734214,0.02349486,1.286341164,0.213498958,0.302389748,0,1,1.213211896,0.003454887,0.368220768,0,0.005873715,1.400148644,0.638032305,0.007134116,0.481409465,0,0.024963289,0,0.009587913,0.550734706,0,0.026431718,2.305179722,0.194026684,0.495290574,0,0.511111111,2.165720339,0.02,5.064066852,0.309436131,1,6,0.952243907,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,14.5099,0.269407,100.76,0.0715154,101,92,110,1.42089,0.205098,0.922695,0.025414,2.06,15.649,0.203988,100.804,0.0723989,101,92,110,0.975356,0.331258,0.926845,0.0228161,2.43,0.164281204,0.842020348,1.56
41,146161,181005,127351,181005,0.14770202,0,0.08,0.703577249,0.763986291,0.450786956,0,1,0.974440378,0.000013846,0.623754557,0.000007852,0.000109932,1.032558656,0.633264274,0.695245988,0.921941383,0.02,0.000013994,2.493434063,0.000005525,0.00246402,0.615463222,0.905174375,0.283163504,0,1,0.547579599,0.00000907,1.876073825,0.000005525,0.001557968,0.564046468,0.815375266,0.000005743,4.060358964,0,0.001370128,43.57,0.000073704,2.759662674,0,0.003994365,2.129501171,0.059785171,1.702658669,0,0.739541161,1.950593387,15.59,2.695652174,1.610119957,1,17,0.621944593,10.01,595.5,0.330418897,357,844,844,357,844,456,725,13.63036984,0.447225861,7.137254902,22.55805687,22.55805687,7.137254902,22.55805687,8.962719298,15.86344828,0.47,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,50905,0,0,0,0,0,0,1.33646,0,4.37164,0,2.09,9446.43,2.29911,51435.3,0.440976,60085,0,60127,0.875569,0.68214,2.13707,1.42227,2.14,0.0000221,0.001938387,2
42,191142,119069,10350,119069,17.46782609,0,0.08,0.086924388,0.425076974,0.729776467,0,1,2.063097174,0.000430271,0.810306756,0.000096618,0.002995169,1.859468368,0.001595713,0.225482703,0.445145252,0.01,0.000152993,1.482703002,0.000016797,0.001175789,1.950705133,0.387801781,0.443093688,0,0.951219512,1.780790546,0.000112417,1.043784613,0.000016797,0.00033594,1.90134513,0.359178292,0.000135644,1.240167335,0.000008398,0.000713872,4.82,-1,0,-1,0,-512,-1,0,-1,0,0,20.01,10.22831858,0.100796394,8,12,1.428061922,10.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,2131,2.44834,3307.83,0.489987,3949,0,3987,0.507486,0.572166,0.801071,0.489898,2.08,599.125,1.20021,3714.88,0.266816,3960,3891,3998,0.523363,3.02895,1.01874,0.0911074,2.37,0.002004761,0.010991482,2
44,3317,5034,3305,5034,0.003630862,0,0,0.656535558,0.860486189,0.35298684,0,1,0.752046028,0.000623476,1.045023613,0.000302572,0.005446293,1.272200074,0.459475566,0.78287644,0.915176798,0,0.000623938,1.792380252,0.000198649,0.007151371,1.229096942,0.76039632,0.413766015,0,1,0.99508166,0.000389818,1.61527567,0,0.004370282,0.935530588,0.839690107,0.001015445,1.925085135,0,0.011720302,0.03,0.001995252,2.398212971,0,0.054628526,2.484800179,0.16628189,1.366038945,0,1,2.590602248,0.2,2.573849879,1.027668225,1,10,1.161062233,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.0652174,5.45165,1291.99,0.0193565,1291.5,1261,1323,0.984489,0.0718061,0.977444,0.00349383,2.15,11.612,1.25915,1289.91,0.0327533,1291,1258,1323,0.378892,0.327112,0.984375,0.0141754,3.54,0.004495789,0.094702239,0.55
45,80,240,80,240,0,0,0,0.333333333,0.505555556,0.577210813,0.333333333,1,0.571306407,0.0375,0,0.0375,0.0375,0,0,0,1,0,0.0375,0,0.0375,0.0375,0,0.363888889,0.218704801,0.111111111,1,1.30055717,0.0190625,0.357119608,0.008333333,0.0375,1.839968301,0.508333333,0.0684375,0.065129659,0.054166667,0.075,0,0.045625,0.210194508,0.016666667,0.075,2.223938453,0.193667942,0.22767914,0.111111111,0.4,2.562702803,0,3.721518987,0.120448512,3,4,0.591512963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.0294,6.3396,16.5044,0.168481,16,13,20,1.5492,0.184945,0.953156,0.0467574,0.23,0.0272,6.18073,16.4849,0.168684,16,13,20,1.34451,0.33256,0.952208,0.0471077,0.2,0.8421375,0.990335439,1.58
46,2699,3983,2687,3983,0.004465947,0,0,0.674617123,0.797651123,0.435451751,0,1,0.868244572,0.000765255,0.919597181,0.000372162,0.010420543,1.257884176,0.439116244,0.706251569,0.948029124,0,0.000765872,1.418164609,0.000251067,0.019583229,1.419004586,0.692258038,0.451157098,0,1,1.007243715,0.00046384,1.382543798,0,0.01104695,1.12449293,0.794376098,0.001329294,1.639221187,0,0.012804419,0.02,0.001591751,1.562551255,0,0.026110972,2.431878411,0.216383238,1.134519816,0,1,2.677843615,0.05,2.781459419,0.946867147,1,9,1.25713204,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,1.89406,22.7533,991.818,0.0423769,994,965,1020,0.853366,0.431014,0.977376,0.371884,2.21,15.8142,0.223743,994.355,0.0218928,995,965,1022,0.352427,0.308992,0.975805,0.00464413,3.39,0.006201507,0.845175,0.51
47,4112,4687,3751,4687,0.096241002,0,0,0.800298699,0.809833007,0.418855663,0,1,1.002787395,0.000462376,0.813326409,0.000266596,0.002665956,1.023851045,0.729037764,0.777469597,0.865799019,0,0.000405264,2.456193321,0.000213356,0.027096224,0.401287705,0.951932003,0.196435863,0,1,0.385309241,0.000291091,1.449016354,0,0.009601024,0.355406622,0.866439087,0.00019019,4.598486149,0,0.011947941,0.04,0.00236335,2.063078816,0,0.029229785,1.694014565,0.066060824,2.076864687,0,0.666666667,1.594711279,0.21,1.636,1.253802032,1,10,0.414925381,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,3.62887,19.6977,1757.62,0.0539647,1763,1720,1802,1.01376,0.0260714,1.00143,0.153839,2.14,2.07411,17.4111,1761.38,0.0273498,1762,1723,1800,0.512926,0.298037,0.997954,0.164635,3.78,0.000614089,0.010662115,0.29
48,2309,4262,2293,4262,0.006977758,0,0,0.538010324,0.677577875,0.523039653,0,1,1.12988778,0.00101701,0.603628003,0.00043611,0.007849978,1.301277246,0.35875176,0.492491788,0.866259972,0,0.001022508,1.757656872,0.000234632,0.057954012,1.560347425,0.687996505,0.451466903,0,1,1.075532422,0.000576017,1.775112111,0,0.038714219,1.30411956,0.707414359,0.000918536,1.860088126,0,0.037071797,0.01,0.004132534,1.755941351,0,0.036602534,3.023103445,0.193715168,0.97408276,0,1,3.088017708,0.34,3.409685864,1.037276361,1,11,1.177126828,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,1.72966,10.225,911.791,0.0430273,913,885,941,0.735285,0.106484,0.944517,0.0302965,2.2,23.6825,0.229025,910.912,0.0347332,911,884,938,0.422303,0.272473,0.962292,0.00858404,2.94,0.004447928,0.786975888,0.46
51,2877,4561,2873,4561,0.001392273,0,0,0.629905722,0.84955052,0.363316544,0,1,0.802785131,0.000715597,1.007505876,0.000348068,0.006265228,1.289202329,0.470730103,0.765840824,0.904845429,0,0.000716289,1.800995509,0.00021925,0.008112256,1.15417247,0.800927864,0.385239692,0,1,0.925895739,0.000447594,1.579067303,0,0.005262004,0.954190184,0.834904626,0.000971456,2.220887257,0,0.014032011,0.02,0.00234527,2.287557181,0,0.060951546,2.454827238,0.149507404,1.335468375,0,1,2.575859583,0.19,2.373259053,1.07650337,1,9,0.99626099,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,1.68908,25.7453,1188.88,0.043283,1191,1157,1223,0.984571,0.166687,0.981778,0.122266,2.2,9.81555,0.300217,1190.3,0.020774,1190,1159,1222,0.466798,0.292899,0.983776,0.00348541,3.35,0.003780512,0.949644534,0.45
53,124978,73449,7070,73449,16.67722772,0,0.05,0.096257267,0.438597399,0.765868719,0,1,2.100746976,0.000643828,0.964372948,0.000141443,0.004384724,1.921649542,0.002586829,0.289016869,0.510599191,0.01,0.000478593,0.867464535,0.00002723,0.001906084,2.677413815,0.791203313,0.285534686,0,0.951219512,2.32506994,0.000344417,0.440483305,0.00002723,0.000544596,2.561085044,0.41235415,0.00043538,0.570553109,0.000013615,0.001157266,2.04,-1,0,-1,0,-512,-1,0,-1,0,0,20.03,9.374019608,0.12019249,7,11,1.489716964,10.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,1.125,1.20551,2618.62,0.00945807,2627,2581,2638,0.492671,0.331303,0.96162,0.00243963,2.07,273.786,0.0866926,2630.57,0.0145825,2625.5,2589,2677,0.201241,2.92185,0.993594,0.00224302,2.43,0.00226286,0.015154488,2
54,2298,4260,2283,4260,0.006570302,0,0,0.535915493,0.676202865,0.520678044,0,1,1.11696287,0.00102544,0.604915386,0.00043802,0.007884363,1.285800371,0.355164319,0.483098592,0.870657277,0,0.00103067,1.763727318,0.000234742,0.05915493,1.556459867,0.682515742,0.456182922,0,1,1.002249656,0.000600931,1.749854514,0,0.03943662,1.35471757,0.719014085,0.000942486,1.839362387,0,0.036619718,0.01,0.004218519,1.759066288,0,0.035915493,3.028380132,0.198555627,0.954532575,0,1,3.124678989,0.34,3.394829097,1.021359884,1,10,1.168298381,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,1.30132,10.7381,903.036,0.0436972,904,877,933,0.725094,0.101332,0.941401,0.0217152,2.14,25.7996,1.09254,902.757,0.035358,903,875,932,0.441073,0.262344,0.960714,0.0266026,2.8,0.004362228,0.763762979,0.43
56,98746,52695,4013,52695,23.60652878,0,0.04,0.076155233,0.406135522,0.979897926,0,1,2.15330384,0.001714212,1.45213676,0.00024919,0.016197359,1.897835965,0.00258089,0.50198311,0.64916975,0.02,0.001335568,2.367918437,0.000094886,0.013189107,2.75354198,0.77478166,0.299047742,0,0.951219512,2.412974482,0.000459668,0.498662043,0.000037954,0.000759085,2.806017362,0.485643799,0.000825716,1.221050035,0.000037954,0.004326786,1.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,6.909297913,0.106072653,6,9,1.081681421,10.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,73.1818,3.29397,1512,0.332272,1665,1609,1688,1.34931,1.35447,0.996803,0.0377493,2.07,90.7429,0.133675,1672,0.0212992,1668,1631,1722,0.10116,0.639789,0.996744,0.00121977,2.42,0.003297062,0.014965378,2
58,100,300,100,300,0,0,0,0.333333333,0.542222222,0.570305698,0.333333333,1,0.621741807,0.03,0,0.03,0.03,0,0,0,1,0,0.03,0.348541936,0.006666667,0.063333333,2.448166299,0.387150547,0.262417609,0,1,3.088882565,0.0153,0.505423146,0,0.04,2.149946282,0.51,0.054533333,0.3189655,0.013333333,0.103333333,0,0.0394,0.32854634,0.013333333,0.093333333,2.701263579,0.193570888,0.313704854,0.083743842,0.4,2.881792671,0,3.97979798,0.035351239,3,4,0.098824302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.0412,5.07432,19.6119,0.156171,20,16,24,1.56746,0.185204,0.952182,0.0398134,0.27,0.0959,3.25955,19.5558,0.15967,19,16,24,1.24135,0.396164,0.953767,0.0394784,0.28,0.791566333,0.990502523,1.81
60,3486,5193,3474,5193,0.003454231,0,0,0.66897747,0.856855485,0.352436706,0,1,0.756974893,0.000574541,1.081215189,0.000287853,0.006044905,1.226066164,0.490275371,0.796264202,0.94126709,0,0.000574864,1.764531539,0.000192567,0.007317543,1.213216703,0.783272886,0.40107377,0,1,0.906400162,0.000383688,1.575406708,0,0.004043905,0.985423699,0.870209898,0.000944646,2.058099687,0,0.012901983,0.03,0.001690273,2.454109061,0,0.049682265,2.379086174,0.160800554,1.429108546,0,1,2.420419058,0.16,2.367693637,1.037854291,1,9,1.043671161,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,2.05644,23.6277,1397.51,0.045989,1400,1367,1434,1.01166,0.0808465,0.984063,0.074679,2.29,11.2859,3.71527,1398.9,0.0334855,1399,1366,1433,0.421362,0.616253,0.99168,0.1891,3.21,0.003654351,0.094127173,0.49
61,2814,4488,2810,4488,0.001423488,0,0,0.626114082,0.830974593,0.372976505,0,1,0.892555618,0.000733708,1.006291625,0.000355872,0.006405694,1.290434453,0.474821747,0.757575758,0.901292335,0,0.000734437,1.787179206,0.000222816,0.00802139,1.138752085,0.80473869,0.384660677,0,1,0.872321826,0.00047541,1.566055102,0,0.005347594,0.952633438,0.844919786,0.000961779,2.264297202,0,0.013146168,0.02,0.002358438,2.214812493,0,0.057932264,2.491802027,0.154289322,1.309643294,0,1,2.625420879,0.16,2.336774653,1.085794096,1,9,0.991091788,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.350072,16.696,1175.75,0.0433545,1178,1145,1208,0.958864,0.0817043,0.978603,0.00625662,2.16,8.74011,0.292849,1177.55,0.0202983,1178,1147,1208,0.465411,0.30182,0.984032,0.00367467,3.53,0.003786709,0.842262731,0.44
62,330,6819,330,6819,0,0,0,0.048394193,1,0,1,1,0,0.006180592,0.292039341,0.006060606,0.033333333,0.028262507,0,0.995600528,0.995600528,0,0.006180592,0.203872117,0.003372929,0.009532189,3.48312681,0.950344188,0.011202608,0.913043478,0.969230769,1.480366859,0.006033943,0.208827029,0.00322628,0.00938554,3.48312681,0.995600528,0.006033943,0.208827029,0.00322628,0.00938554,0,0.000513046,7.646941915,0.000146649,0.08036369,0.595141968,0.744413837,0.202686659,0.003642987,1,0.580381794,0.2,3.987841945,0.027481336,3,4,0.065697989,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,1.06049,0.887999,139.201,0.0664699,139,127,151,9.96067,0.123865,0.997482,0.0010398,2.22,0.912789,1.01306,139.337,0.064888,139,128,151,8.73426,0.230022,0.997426,0.00108501,2.39,0.765761319,0.98105689,2
64,5042,8713,5038,8713,0.000793966,0,0,0.578216458,0.701281291,0.535934183,0,1,1.044183442,0.000432476,0.583678022,0.000198491,0.003572846,1.284887072,0.401239527,0.561115574,0.886147136,0,0.000432728,2.226339138,0.000114771,0.047285665,1.382112069,0.721421266,0.436256645,0,1,1.030079297,0.000231138,1.588534213,0,0.017445197,1.129045564,0.695053369,0.000334555,2.183196661,0,0.027545048,0.06,0.002504677,2.072222685,0,0.029725697,3.021675511,0.156429965,1.150697859,0,1,2.960024716,1.16,3.812388326,1.189035567,1,14,1.198733202,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,32.2996,2.14122,2009.96,0.0691223,2019,1974,2066,0.638876,0.163249,0.944344,0.0528252,2.18,53.1179,0.136242,2016.73,0.0154548,2016,1980,2057,0.231058,0.302456,0.950511,0.0049135,3.4,0.002436784,0.756471108,0.73
65,5046,14312,5046,14312,0,0,0,0.352571269,0.693310974,0.610659193,0,1,0.894359437,0.000463373,0.202963183,0.000198177,0.00059453,0.645773684,0.000698714,0.661123533,1,0.01,0.000463373,2.119592958,0.000069871,0.068474008,1.14266681,0.151109225,0.052254067,0,1,1.093524017,0.00030153,2.380352883,0.000069871,0.049818334,1.524934283,0.727780883,0.000359632,2.018059768,0,0.05058692,0.07,0.002857269,3.000035004,0,0.034586361,2.399457906,0.300981386,0.484373935,0,1,2.489250246,9.78,34,0.170493825,1,64,2.782180686,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,133.787,0.308134,1118.57,0.019865,1119,1091,1145,0.494682,0.29121,0.821296,0.0179966,2.21,135.164,0.114981,1113.55,0.0199618,1113.5,1087,1144,0.108714,0.373248,0.820247,0.0100112,3.53,0.196315659,0.626532856,2
67,122747,71606,6950,71606,16.66143885,0,0.05,0.097058906,0.437731539,0.771704879,0,1,2.079898734,0.000650872,0.972274651,0.000143885,0.004460432,1.875722398,0.002318241,0.289137782,0.515585286,0.01,0.000489899,0.869484434,0.000027931,0.001955143,2.589760205,0.79105943,0.285461194,0,0.951219512,2.32506994,0.00035227,0.440072571,0.000027931,0.000558612,2.525438939,0.413694383,0.000445574,0.570626732,0.000013965,0.001187051,2.03,-1,0,-1,0,-512,-1,0,-1,0,0,20.01,10.43789954,0.109999905,8,13,1.533471057,10.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,3.28571,0.739557,2585,0.0125889,2574,2551,2631,0.485371,0.290619,0.964195,0.00306257,2.05,382.484,1.54466,2483.74,0.186124,2564,2520,2612,0.450875,4.45652,1.01749,0.125814,2.38,0.002601313,0.015618546,2
70,2884,4578,2880,4578,0.001388889,0,0,0.629095675,0.837435406,0.365470146,0,1,0.873269792,0.000715757,1.014962768,0.000347222,0.00625,1.289019485,0.470948012,0.762123198,0.905198777,0,0.000716449,1.786176926,0.000218436,0.007863696,1.160736543,0.799448155,0.389041428,0,1,0.89290227,0.000468164,1.572387952,0,0.004805592,0.972614919,0.849060725,0.000974911,2.207322188,0,0.012669288,0.01,0.002285133,2.241386974,0,0.056574924,2.502488872,0.157398367,1.326492068,0,1,2.618540028,0.18,2.419590135,1.103681703,1,10,1.028515324,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.214085,2.98459,1192.4,0.0204286,1192,1161,1223,0.952518,0.0851892,0.977764,0.00364383,2.18,8.7739,0.296912,1193.55,0.0205937,1193,1163,1225,0.442917,0.312903,0.983547,0.00363389,3.59,0.003933484,0.825633608,0.43
